year,month,day,team,opponent,location,teamscore,oppscore
2019,11,27,BYU,Virginia Tech,N,90,77
2019,12,7,BYU,UNLV,N,83,50
2019,11,25,BYU,UCLA,N,78,63
2019,12,14,BYU,Utah St.,N,68,64
2019,11,26,BYU,Kansas,N,56,71
2020,1,30,Cal Poly,Cal St. Fullerton,H,101,100
2020,2,5,Cal Poly,Long Beach St.,H,92,75
2020,2,8,Cal Poly,Hawaii,H,79,75
2020,2,27,Cal Poly,UC Irvine,H,76,82
2020,1,11,Cal Poly,CSUN,H,74,56
2019,12,7,Cal Poly,Siena,H,70,66
2020,2,20,Cal Poly,UC Davis,H,62,77
2019,12,21,Cal Poly,CSU Bakersfield,H,50,72
2020,2,22,Cal Poly,UC Riverside,H,49,61
2020,1,8,Cal Poly,UC Santa Barbara,H,45,63
2019,12,14,Cal Poly,Fresno St.,H,37,62
2019,11,28,Cal Poly,Tennessee St.,N,72,82
2019,11,29,Cal Poly,LIU,N,69,82
2020,2,15,Cal St. Fullerton,Cal Poly,H,105,101
2020,1,25,Cal St. Fullerton,CSUN,H,82,75
2020,2,8,Cal St. Fullerton,UC Davis,H,81,87
2020,3,7,Cal St. Fullerton,Long Beach St.,H,75,69
2019,12,14,Cal St. Fullerton,San Francisco,H,69,91
2020,1,9,Cal St. Fullerton,Hawaii,H,69,75
2020,2,20,Cal St. Fullerton,UC Santa Barbara,H,66,75
2020,1,15,Cal St. Fullerton,UC Irvine,H,61,74
2020,2,5,Cal St. Fullerton,UC Riverside,H,61,48
2019,12,7,Cal St. Fullerton,Sacramento St.,H,59,62
2019,11,24,Cal St. Fullerton,Hofstra,H,57,79
2019,12,11,Cal St. Fullerton,San Diego,H,54,66
2019,11,27,Cal St. Fullerton,Southeast Mo. St.,N,64,57
2019,11,29,Cal St. Fullerton,Denver,N,62,65
2019,11,5,California,Pepperdine,H,87,71
2020,2,29,California,Utah,H,86,79
2019,11,15,California,California Baptist,H,82,62
2019,11,12,California,UNLV,H,79,75
2019,12,14,California,Saint Mary's (CA),H,77,89
2020,2,27,California,Colorado,H,76,62
2020,2,16,California,Arizona St.,H,75,80
2020,1,9,California,Washington St.,H,73,66
2019,11,26,California,UC Davis,H,72,66
2020,1,30,California,Oregon,H,72,77
2019,12,11,California,Fresno St.,H,69,63
2020,2,1,California,Oregon St.,H,69,67
2019,12,29,California,Harvard,H,63,71
2020,1,11,California,Washington,H,61,58
2019,11,18,California,Prairie View,H,54,50
2020,1,26,California,Stanford,H,52,50
2020,2,13,California,Arizona,H,52,68
2019,12,21,California,Boston College,N,60,64
2019,11,21,California,Duke,N,52,87
2019,11,22,California,Texas,N,45,62
2019,12,22,California Baptist,Mississippi Val.,H,103,66
2020,2,8,California Baptist,Grand Canyon,H,98,103
2019,11,5,California Baptist,Jackson St.,H,93,70
2020,2,29,California Baptist,Seattle U,H,88,87
2019,12,14,California Baptist,Bethune-Cookman,H,87,68
2020,1,22,California Baptist,Chicago St.,H,85,53
2019,11,27,California Baptist,South Dakota,H,83,84
2019,12,4,California Baptist,UC Riverside,H,79,67
2019,12,18,California Baptist,Southern U.,H,78,61
2020,1,2,California Baptist,UTRGV,H,76,67
2020,2,6,California Baptist,CSU Bakersfield,H,74,69
2020,2,26,California Baptist,Utah Valley,H,73,66
2020,1,4,California Baptist,New Mexico St.,H,71,86
2020,1,25,California Baptist,Kansas City,H,57,67
2020,2,8,Campbell,Presbyterian,H,79,62
2020,2,29,Campbell,UNC Asheville,H,78,69
2020,2,13,Campbell,Hampton,H,75,49
2020,1,4,Campbell,Winthrop,H,72,87
2020,1,18,Campbell,Longwood,H,68,58
2020,1,2,Campbell,Gardner-Webb,H,65,67
2019,11,25,Campbell,Jacksonville,H,62,57
2020,1,16,Campbell,Charleston So.,H,62,77
2019,12,17,Campbell,Elon,H,60,46
2020,2,15,Campbell,Radford,H,60,73
2020,1,30,Campbell,High Point,H,57,62
2019,11,29,Campbell,Ga. Southern,N,74,84
2019,12,1,Campbell,North Dakota,N,58,56
2020,1,19,Canisius,Rider,H,95,86
2019,11,16,Canisius,Bucknell,H,83,81
2019,12,14,Canisius,Holy Cross,H,80,72
2020,1,17,Canisius,Siena,H,73,63
2020,1,31,Canisius,Quinnipiac,H,73,90
2020,2,14,Canisius,Monmouth,H,71,85
2020,2,29,Canisius,Saint Peter's,H,68,69
2020,1,3,Canisius,Manhattan,H,67,71
2020,3,6,Canisius,Niagara,H,67,63
2020,2,2,Canisius,Marist,H,66,65
2020,2,27,Canisius,Iona,H,65,86
2019,11,23,Canisius,St. Bonaventure,H,61,57
2020,1,5,Canisius,Fairfield,H,42,46
2019,12,1,Canisius,Mercer,N,76,66
2019,12,2,Canisius,Hofstra,N,57,64
2020,1,11,Central Ark.,Sam Houston St.,H,89,82
2019,12,18,Central Ark.,UIW,H,88,82
2020,1,29,Central Ark.,Southeastern La.,H,88,68
2020,3,7,Central Ark.,Northwestern St.,H,85,100
2020,2,22,Central Ark.,Nicholls St.,H,84,65
2020,1,4,Central Ark.,McNeese,H,79,69
2020,1,15,Central Ark.,SFA,H,76,77
2020,2,12,Central Ark.,New Orleans,H,73,68
2019,12,21,Central Ark.,A&M-Corpus Christi,H,71,67
2020,1,25,Central Ark.,Abilene Christian,H,69,70
2019,11,17,Central Ark.,Little Rock,H,56,76
2019,11,23,Central Ark.,Prairie View,N,72,78
2020,1,25,Central Conn. St.,Wagner,H,86,76
2020,2,29,Central Conn. St.,St. Francis Brooklyn,H,79,85
2020,1,2,Central Conn. St.,Robert Morris,H,78,89
2020,2,18,Central Conn. St.,Fairleigh Dickinson,H,76,75
2020,2,15,Central Conn. St.,Bryant,H,75,70
2020,2,13,Central Conn. St.,LIU,H,74,90
2020,1,4,Central Conn. St.,Saint Francis (PA),H,69,93
2019,12,7,Central Conn. St.,Maine,H,64,66
2019,11,19,Central Conn. St.,New Hampshire,H,63,77
2019,11,5,Central Conn. St.,Hartford,H,59,74
2020,1,23,Central Conn. St.,Sacred Heart,H,54,82
2020,1,11,Central Conn. St.,Merrimack,H,46,58
2019,11,24,Central Conn. St.,Columbia,N,52,82
2019,11,23,Central Conn. St.,Vermont,N,49,81
2019,11,10,Central Mich.,Mississippi Val.,H,134,78
2020,1,4,Central Mich.,Miami (OH),H,93,82
2020,2,4,Central Mich.,Bowling Green,H,92,82
2019,11,30,Central Mich.,Youngstown St.,H,88,72
2020,3,6,Central Mich.,Western Mich.,H,85,68
2019,11,16,Central Mich.,Sam Houston St.,H,84,77
2019,12,6,Central Mich.,UT Martin,H,84,75
2020,2,25,Central Mich.,Toledo,H,81,93
2020,1,25,Central Mich.,Ball St.,H,71,66
2020,2,11,Central Mich.,Eastern Mich.,H,70,73
2020,1,7,Central Mich.,Northern Ill.,H,68,67
2020,1,18,Central Mich.,Buffalo,H,67,86
2020,2,14,Central Mich.,Akron,H,67,80
2020,1,2,Charleston So.,USC Upstate,H,89,75
2020,2,8,Charleston So.,Hampton,H,85,72
2020,1,23,Charleston So.,Presbyterian,H,74,66
2020,2,27,Charleston So.,Gardner-Webb,H,74,83
2020,1,11,Charleston So.,UNC Asheville,H,69,71
2020,2,13,Charleston So.,High Point,H,66,63
2020,1,30,Charleston So.,Winthrop,H,60,77
2019,12,7,Charleston So.,N.C. Central,H,58,53
2020,1,8,Charleston So.,Longwood,H,56,74
2020,2,20,Charleston So.,Campbell,H,51,66
2019,11,12,Charleston So.,Furman,H,47,91
2019,11,24,Charleston So.,Delaware St.,N,71,61
2019,11,23,Charleston So.,Southern Utah,N,45,80
2020,2,8,Charlotte,UTSA,H,91,84
2019,11,30,Charlotte,USC Upstate,H,83,47
2019,12,3,Charlotte,UNC Asheville,H,75,83
2020,1,25,Charlotte,FIU,H,75,49
2019,11,12,Charlotte,Davidson,H,71,58
2020,1,23,Charlotte,Fla. Atlantic,H,70,68
2020,1,4,Charlotte,Middle Tenn.,H,68,62
2020,2,6,Charlotte,UTEP,H,68,64
2019,11,17,Charlotte,Wake Forest,H,67,65
2019,12,16,Charlotte,Valparaiso,H,67,57
2019,12,19,Charlotte,UMES,H,66,44
2020,3,4,Charlotte,North Texas,H,56,43
2020,1,11,Charlotte,Old Dominion,H,53,47
2020,3,1,Charlotte,FIU,H,52,67
2020,1,2,Charlotte,UAB,H,51,44
2020,1,11,Chattanooga,Samford,H,105,67
2020,1,22,Chattanooga,The Citadel,H,92,69
2019,11,15,Chattanooga,South Alabama,H,90,72
2020,2,12,Chattanooga,VMI,H,86,67
2019,12,15,Chattanooga,Troy,H,84,80
2020,2,22,Chattanooga,Mercer,H,80,85
2020,2,29,Chattanooga,UNC Greensboro,H,74,72
2020,1,15,Chattanooga,Wofford,H,72,59
2020,1,8,Chattanooga,Furman,H,66,73
2020,2,5,Chattanooga,ETSU,H,64,80
2020,2,1,Chattanooga,Western Caro.,H,61,64
2019,11,9,Chattanooga,Tennessee St.,H,59,57
2020,3,7,Chattanooga,UNC Greensboro,N,78,68
2019,11,29,Chattanooga,Alabama St.,N,74,56
2020,3,8,Chattanooga,Wofford,N,70,72
2019,11,30,Chattanooga,Jacksonville St.,N,63,60
2019,11,9,Chicago St.,Loyola Maryland,H,85,98
2020,1,2,Chicago St.,Utah Valley,H,73,94
2020,1,16,Chicago St.,Grand Canyon,H,64,78
2020,2,8,Chicago St.,UTRGV,H,64,75
2019,12,19,Chicago St.,Northern Ill.,H,60,75
2019,12,17,Chicago St.,Oral Roberts,H,59,97
2020,1,4,Chicago St.,Seattle U,H,54,86
2020,1,19,Chicago St.,CSU Bakersfield,H,54,72
2020,2,22,Chicago St.,California Baptist,H,53,95
2020,2,1,Chicago St.,Kansas City,H,51,69
2020,2,6,Chicago St.,New Mexico St.,H,49,71
2019,11,29,Chicago St.,Jacksonville St.,N,62,71
2019,11,30,Chicago St.,Alabama St.,N,54,67
2020,2,13,Cincinnati,Memphis,H,92,86
2020,2,19,Cincinnati,UCF,H,87,89
2019,11,14,Cincinnati,Alabama A&M,H,85,53
2019,12,3,Cincinnati,Vermont,H,82,73
2020,1,19,Cincinnati,East Carolina,H,82,57
2019,11,11,Cincinnati,Drake,H,81,59
2019,12,18,Cincinnati,Tennessee,H,78,66
2020,1,8,Cincinnati,Tulsa,H,75,44
2019,11,30,Cincinnati,UNLV,H,72,65
2020,1,1,Cincinnati,UConn,H,67,51
2020,2,23,Cincinnati,Wichita St.,H,67,64
2019,12,14,Cincinnati,Colgate,H,66,67
2020,1,28,Cincinnati,SMU,H,65,43
2020,2,1,Cincinnati,Houston,H,64,62
2020,3,7,Cincinnati,Temple,H,64,63
2019,11,24,Cincinnati,Bowling Green,N,84,91
2019,11,25,Cincinnati,Valparaiso,N,81,77
2019,12,21,Cincinnati,Iowa,N,70,77
2019,11,22,Cincinnati,Illinois St.,N,66,65
2019,11,17,Clemson,Detroit Mercy,H,87,65
2019,11,21,Clemson,Alabama A&M,H,87,51
2019,11,10,Clemson,Colgate,H,81,68
2020,1,4,Clemson,NC State,H,81,70
2019,11,7,Clemson,Presbyterian,H,79,45
2020,1,14,Clemson,Duke,H,79,72
2020,2,15,Clemson,Louisville,H,77,62
2020,1,21,Clemson,Wake Forest,H,71,68
2020,1,28,Clemson,Syracuse,H,71,70
2020,2,29,Clemson,Florida St.,H,70,69
2019,12,20,Clemson,Jacksonville,H,68,39
2019,12,31,Clemson,Miami (FL),H,68,73
2020,3,6,Clemson,Georgia Tech,H,62,65
2019,11,5,Clemson,Virginia Tech,H,60,67
2020,2,9,Clemson,Notre Dame,H,57,61
2019,12,15,Clemson,South Carolina,H,54,67
2019,12,22,Clemson,Yale,H,45,54
2019,11,26,Clemson,Colorado,N,67,71
2019,11,24,Clemson,TCU,N,62,60
2020,1,4,Cleveland St.,Youngstown St.,H,82,74
2020,1,23,Cleveland St.,Green Bay,H,74,78
2020,2,22,Cleveland St.,Wright St.,H,74,81
2020,1,30,Cleveland St.,IUPUI,H,72,62
2019,11,30,Cleveland St.,Robert Morris,H,70,59
2020,1,25,Cleveland St.,Milwaukee,H,70,53
2019,12,4,Cleveland St.,Toledo,H,65,80
2019,12,18,Cleveland St.,DePaul,H,65,73
2020,1,9,Cleveland St.,Detroit Mercy,H,64,59
2020,2,1,Cleveland St.,UIC,H,62,64
2019,11,19,Cleveland St.,FIU,H,61,107
2020,2,20,Cleveland St.,Northern Ky.,H,59,73
2020,1,11,Cleveland St.,Oakland,H,55,68
2019,11,23,Cleveland St.,Eastern Ky.,N,65,51
2019,11,22,Cleveland St.,UNCW,N,47,46
2019,11,18,Coastal Carolina,Middle Tenn.,H,93,72
2020,1,6,Coastal Carolina,La.-Monroe,H,93,64
2019,12,14,Coastal Carolina,N.C. Central,H,91,71
2020,2,20,Coastal Carolina,Troy,H,90,60
2020,2,8,Coastal Carolina,UT Arlington,H,89,75
2019,11,21,Coastal Carolina,Utah,H,79,57
2020,1,18,Coastal Carolina,Arkansas St.,H,75,80
2019,11,5,Coastal Carolina,Campbell,H,74,75
2020,1,4,Coastal Carolina,Georgia St.,H,74,72
2020,2,22,Coastal Carolina,South Alabama,H,71,74
2019,11,12,Coastal Carolina,Northern Ky.,H,68,69
2020,1,2,Coastal Carolina,Ga. Southern,H,67,70
2019,11,22,Coastal Carolina,Baylor,H,65,77
2020,2,6,Coastal Carolina,Texas St.,H,63,100
2020,1,25,Coastal Carolina,Appalachian St.,H,58,78
2019,11,24,Coastal Carolina,Mississippi St.,H,56,81
2020,1,16,Coastal Carolina,Little Rock,H,55,71
2020,1,4,Col. of Charleston,James Madison,H,85,69
2019,11,9,Col. of Charleston,Georgia St.,H,84,80
2020,1,2,Col. of Charleston,Towson,H,81,69
2020,2,27,Col. of Charleston,Delaware,H,80,71
2020,1,16,Col. of Charleston,Northeastern,H,76,79
2020,2,29,Col. of Charleston,Drexel,H,75,66
2019,11,5,Col. of Charleston,USC Upstate,H,74,55
2019,12,21,Col. of Charleston,South Carolina St.,H,73,61
2019,12,18,Col. of Charleston,VCU,H,71,76
2020,1,25,Col. of Charleston,UNCW,H,70,72
2020,1,18,Col. of Charleston,Hofstra,H,69,67
2020,2,6,Col. of Charleston,William & Mary,H,68,50
2020,2,8,Col. of Charleston,Elon,H,65,72
2019,11,13,Col. of Charleston,Oklahoma St.,H,54,73
2020,3,8,Col. of Charleston,Delaware,N,67,79
2019,11,29,Col. of Charleston,Providence,N,63,55
2019,11,28,Col. of Charleston,Wake Forest,N,56,65
2019,12,1,Col. of Charleston,UCF,N,56,77
2020,1,8,Colgate,Loyola Maryland,H,92,70
2020,2,29,Colgate,Army West Point,H,91,65
2020,2,23,Colgate,Holy Cross,H,90,60
2019,12,22,Colgate,Columbia,H,89,71
2019,11,6,Colgate,NJIT,H,80,75
2020,1,20,Colgate,Bucknell,H,80,65
2020,1,18,Colgate,Boston U.,H,79,70
2020,1,29,Colgate,Lafayette,H,78,80
2019,11,29,Colgate,Siena,H,72,62
2020,2,19,Colgate,Lehigh,H,70,67
2020,2,8,Colgate,Navy,H,67,60
2019,12,11,Colgate,Cornell,H,66,58
2020,1,2,Colgate,American,H,65,51
2019,11,24,Colgate,CSUN,N,64,56
2019,12,29,Colorado,Iona,H,99,54
2020,1,12,Colorado,Utah,H,91,52
2019,12,19,Colorado,Prairie View,H,83,64
2020,2,8,Colorado,Stanford,H,81,74
2020,1,23,Colorado,Washington St.,H,78,56
2019,12,4,Colorado,LMU (CA),H,76,64
2019,12,10,Colorado,UNI,H,76,79
2020,1,25,Colorado,Washington,H,76,62
2020,1,2,Colorado,Oregon,H,74,65
2019,11,16,Colorado,San Diego,H,71,53
2020,2,6,Colorado,California,H,71,65
2020,2,20,Colorado,Southern California,H,70,66
2019,11,18,Colorado,UC Irvine,H,69,53
2020,1,5,Colorado,Oregon St.,H,68,76
2020,2,22,Colorado,UCLA,H,63,70
2019,11,30,Colorado,Sacramento St.,H,59,45
2019,11,8,Colorado,Arizona St.,N,81,71
2019,12,21,Colorado,Dayton,N,78,76
2019,11,26,Colorado,Clemson,N,71,67
2019,11,24,Colorado,Wyoming,N,56,41
2020,1,15,Colorado St.,New Mexico,H,105,72
2020,2,1,Colorado St.,UNLV,H,95,77
2019,12,1,Colorado St.,Utah Valley,H,92,61
2020,1,29,Colorado St.,Nevada,H,92,91
2020,2,29,Colorado St.,Air Force,H,87,74
2020,1,22,Colorado St.,Fresno St.,H,86,68
2019,11,13,Colorado St.,Omaha,H,80,65
2019,11,20,Colorado St.,Arkansas St.,H,78,80
2020,2,22,Colorado St.,San Jose St.,H,78,71
2019,11,5,Colorado St.,Denver,H,74,63
2019,12,10,Colorado St.,South Dakota St.,H,72,68
2020,1,4,Colorado St.,Wyoming,H,72,61
2020,2,11,Colorado St.,Utah St.,H,72,75
2019,12,4,Colorado St.,San Diego St.,H,57,79
2019,12,13,Colorado St.,Colorado,H,48,56
2019,12,21,Colorado St.,Tulsa,N,111,104
2019,11,27,Colorado St.,Washington St.,N,79,69
2020,3,4,Colorado St.,Wyoming,N,74,80
2019,11,25,Colorado St.,New Mexico St.,N,70,78
2019,11,26,Colorado St.,Loyola Chicago,N,61,60
2019,11,13,Columbia,Binghamton,H,75,63
2020,1,18,Columbia,Cornell,H,75,61
2020,2,9,Columbia,Princeton,H,74,81
2019,12,28,Columbia,Marist,H,69,54
2020,2,28,Columbia,Harvard,H,69,77
2019,11,30,Columbia,Lehigh,H,68,64
2020,2,8,Columbia,Penn,H,67,76
2019,12,30,Columbia,Albany (NY),H,66,67
2020,2,21,Columbia,Brown,H,66,72
2020,2,22,Columbia,Yale,H,65,83
2020,2,29,Columbia,Dartmouth,H,57,76
2019,11,24,Columbia,Central Conn. St.,N,82,52
2019,11,23,Columbia,Rider,N,63,87
2020,2,22,Coppin St.,Delaware St.,H,98,86
2019,11,5,Coppin St.,Rider,H,84,91
2020,1,27,Coppin St.,Howard,H,82,75
2020,1,18,Coppin St.,N.C. A&T,H,79,75
2020,1,4,Coppin St.,South Carolina St.,H,75,79
2019,11,23,Coppin St.,Cornell,H,68,66
2020,2,10,Coppin St.,UMES,H,68,67
2020,2,8,Coppin St.,N.C. Central,H,63,68
2020,1,6,Coppin St.,Norfolk St.,H,59,82
2020,1,25,Coppin St.,Morgan St.,H,48,50
2019,11,5,Cornell,Binghamton,H,84,64
2020,2,21,Cornell,Yale,H,80,81
2020,2,8,Cornell,Princeton,H,73,62
2020,2,9,Cornell,Penn,H,73,79
2020,2,28,Cornell,Dartmouth,H,70,82
2020,2,22,Cornell,Brown,H,63,45
2020,1,25,Cornell,Columbia,H,62,50
2019,12,7,Cornell,Lafayette,H,59,62
2019,11,13,Cornell,NJIT,H,58,59
2020,2,29,Cornell,Harvard,H,58,67
2019,12,7,Creighton,Nebraska,H,95,76
2020,2,8,Creighton,St. John's (NY),H,94,82
2020,2,15,Creighton,DePaul,H,93,64
2020,1,1,Creighton,Marquette,H,92,75
2020,3,4,Creighton,Georgetown,H,91,76
2019,12,13,Creighton,UTRGV,H,89,58
2019,11,22,Creighton,Cal Poly,H,86,70
2019,12,17,Creighton,Oklahoma,H,83,73
2019,11,16,Creighton,Louisiana Tech,H,82,72
2019,11,5,Creighton,Kennesaw St.,H,81,55
2020,2,23,Creighton,Butler,H,81,59
2020,1,18,Creighton,Providence,H,78,74
2020,1,26,Creighton,Xavier,H,77,66
2020,3,7,Creighton,Seton Hall,H,77,60
2019,11,24,Creighton,North Florida,H,76,67
2019,12,3,Creighton,Oral Roberts,H,72,60
2020,1,7,Creighton,Villanova,H,59,64
2019,11,29,Creighton,Texas Tech,N,83,76
2019,11,28,Creighton,San Diego St.,N,52,83
2019,11,9,CSU Bakersfield,South Dakota St.,H,91,93
2020,1,25,CSU Bakersfield,Seattle U,H,79,86
2020,2,27,CSU Bakersfield,UTRGV,H,79,59
2020,1,8,CSU Bakersfield,California Baptist,H,75,83
2019,12,19,CSU Bakersfield,Montana St.,H,74,72
2019,11,29,CSU Bakersfield,Hampton,H,70,57
2020,1,4,CSU Bakersfield,Grand Canyon,H,69,62
2019,11,26,CSU Bakersfield,Sam Houston St.,H,65,74
2020,2,13,CSU Bakersfield,Chicago St.,H,64,54
2019,12,3,CSU Bakersfield,UC Santa Barbara,H,60,64
2020,1,23,CSU Bakersfield,Utah Valley,H,58,57
2020,2,15,CSU Bakersfield,Kansas City,H,53,59
2020,2,29,CSU Bakersfield,New Mexico St.,H,46,62
2020,2,29,CSUN,Cal St. Fullerton,H,99,92
2020,1,8,CSUN,Long Beach St.,H,95,77
2019,12,31,CSUN,Morgan St.,H,93,82
2020,3,7,CSUN,Hawaii,H,86,82
2019,11,12,CSUN,Pepperdine,H,82,94
2020,2,13,CSUN,Cal Poly,H,81,73
2020,1,30,CSUN,UC Santa Barbara,H,79,67
2019,11,30,CSUN,Fresno St.,H,73,72
2020,2,22,CSUN,UC Irvine,H,64,87
2019,12,11,CSUN,North Dakota St.,H,62,71
2020,1,18,CSUN,UC Davis,H,62,66
2020,2,8,CSUN,UC Riverside,H,61,59
2019,11,24,CSUN,Colgate,N,56,64
2019,12,18,Dartmouth,Central Conn. St.,H,76,60
2020,2,15,Dartmouth,Cornell,H,75,53
2020,1,2,Dartmouth,Vermont,H,68,77
2020,1,25,Dartmouth,Harvard,H,66,70
2020,2,21,Dartmouth,Penn,H,66,59
2020,2,14,Dartmouth,Columbia,H,65,63
2020,2,22,Dartmouth,Princeton,H,62,65
2020,3,6,Dartmouth,Yale,H,61,72
2019,12,21,Dartmouth,Bryant,H,60,64
2020,3,7,Dartmouth,Brown,H,58,70
2019,11,11,Dartmouth,FGCU,H,55,49
2019,11,15,Dartmouth,Merrimack,N,55,46
2019,11,16,Dartmouth,Jacksonville,N,37,57
2019,11,19,Davidson,Nevada,H,91,71
2020,1,11,Davidson,Saint Joseph's,H,89,83
2019,12,10,Davidson,Coppin St.,H,88,52
2019,11,16,Davidson,UNCW,H,87,49
2020,2,1,Davidson,Massachusetts,H,85,50
2020,2,11,Davidson,Fordham,H,79,49
2020,2,22,Davidson,Rhode Island,H,77,75
2020,3,6,Davidson,VCU,H,75,65
2020,2,25,Davidson,La Salle,H,74,49
2020,1,22,Davidson,Saint Louis,H,71,59
2019,11,22,Davidson,Wake Forest,H,70,82
2020,1,25,Davidson,George Mason,H,68,53
2020,1,14,Davidson,Richmond,H,64,70
2019,11,29,Davidson,Fairfield,N,67,56
2019,11,8,Davidson,Auburn,N,66,76
2019,11,28,Davidson,Marquette,N,63,73
2019,12,1,Davidson,Temple,N,53,66
2019,12,3,Dayton,Houston Baptist,H,99,68
2019,11,19,Dayton,Omaha,H,93,68
2019,11,16,Dayton,Charleston So.,H,90,61
2020,1,11,Dayton,Massachusetts,H,88,60
2019,11,9,Dayton,Indiana St.,H,86,81
2020,1,22,Dayton,St. Bonaventure,H,86,60
2020,2,28,Dayton,Davidson,H,82,67
2019,12,23,Dayton,Grambling,H,81,53
2020,2,11,Dayton,Rhode Island,H,81,67
2020,2,22,Dayton,Duquesne,H,80,70
2020,1,14,Dayton,VCU,H,79,65
2019,12,14,Dayton,Drake,H,78,47
2019,12,30,Dayton,North Florida,H,77,59
2020,3,7,Dayton,George Washington,H,76,51
2019,12,17,Dayton,North Texas,H,71,58
2020,2,8,Dayton,Saint Louis,H,71,65
2020,2,1,Dayton,Fordham,H,70,56
2019,11,26,Dayton,Virginia Tech,N,89,62
2019,11,27,Dayton,Kansas,N,84,90
2019,11,25,Dayton,Georgia,N,80,61
2019,12,8,Dayton,Saint Mary's (CA),N,78,68
2019,12,21,Dayton,Colorado,N,76,78
2019,12,2,Delaware,Columbia,H,84,76
2020,2,6,Delaware,Towson,H,84,78
2019,12,28,Delaware,UNCW,H,82,68
2020,2,1,Delaware,Drexel,H,80,72
2020,2,8,Delaware,James Madison,H,80,78
2020,1,18,Delaware,Elon,H,79,78
2019,11,27,Delaware,Stony Brook,H,75,61
2019,11,29,Delaware,UMES,H,75,56
2020,2,20,Delaware,Northeastern,H,70,48
2020,1,16,Delaware,William & Mary,H,68,77
2019,12,30,Delaware,Col. of Charleston,H,63,75
2020,2,22,Delaware,Hofstra,H,62,78
2019,11,10,Delaware,UTSA,N,91,79
2019,12,16,Delaware,Delaware St.,N,86,78
2020,3,8,Delaware,Col. of Charleston,N,79,67
2019,12,14,Delaware,Villanova,N,70,78
2019,11,8,Delaware,Oakland,N,56,53
2019,11,9,Delaware,Southern Ill.,N,56,54
2020,2,15,Delaware St.,Florida A&M,H,95,97
2019,11,18,Delaware St.,LIU,H,84,92
2019,11,30,Delaware St.,Coastal Carolina,H,77,92
2020,1,13,Delaware St.,N.C. A&T,H,77,98
2020,2,1,Delaware St.,Coppin St.,H,77,68
2019,12,4,Delaware St.,Loyola Maryland,H,76,84
2020,3,2,Delaware St.,Norfolk St.,H,73,79
2020,2,17,Delaware St.,Bethune-Cookman,H,70,71
2020,1,4,Delaware St.,Morgan St.,H,68,81
2020,1,11,Delaware St.,N.C. Central,H,68,66
2020,2,3,Delaware St.,UMES,H,66,68
2019,11,8,Delaware St.,Rider,H,54,81
2019,12,16,Delaware St.,Delaware,N,78,86
2019,11,24,Delaware St.,Charleston So.,N,61,71
2020,2,20,Denver,Oral Roberts,H,100,96
2020,1,18,Denver,Omaha,H,91,76
2020,1,30,Denver,South Dakota,H,87,93
2019,12,14,Denver,Air Force,H,75,79
2019,11,9,Denver,Utah Valley,H,74,62
2020,1,2,Denver,North Dakota,H,71,82
2020,2,29,Denver,Western Ill.,H,69,63
2020,1,8,Denver,South Dakota St.,H,68,80
2019,12,3,Denver,Jackson St.,H,67,58
2019,12,10,Denver,New Mexico St.,H,67,72
2019,12,21,Denver,Wyoming,H,66,72
2020,2,8,Denver,Purdue Fort Wayne,H,63,70
2019,12,29,Denver,North Dakota St.,H,55,66
2020,3,7,Denver,North Dakota St.,N,69,71
2019,11,29,Denver,Cal St. Fullerton,N,65,62
2019,11,30,Denver,Southeast Mo. St.,N,51,66
2019,11,26,DePaul,Central Mich.,H,88,75
2019,12,14,DePaul,UIC,H,86,65
2019,12,21,DePaul,Northwestern,H,83,78
2020,1,18,DePaul,Butler,H,79,66
2019,11,16,DePaul,Cornell,H,75,54
2020,2,22,DePaul,Georgetown,H,74,68
2019,11,5,DePaul,Alcorn,H,72,54
2020,2,19,DePaul,Villanova,H,71,91
2019,11,8,DePaul,Fairleigh Dickinson,H,70,59
2019,12,8,DePaul,Buffalo,H,69,74
2020,3,3,DePaul,Marquette,H,69,68
2020,1,22,DePaul,Creighton,H,68,83
2019,12,30,DePaul,Seton Hall,H,66,74
2020,1,25,DePaul,St. John's (NY),H,66,79
2019,12,4,DePaul,Texas Tech,H,65,60
2020,1,4,DePaul,Providence,H,65,66
2020,2,4,DePaul,Xavier,H,59,67
2019,12,21,Detroit Mercy,SIUE,H,81,55
2020,2,23,Detroit Mercy,Milwaukee,H,79,73
2020,1,23,Detroit Mercy,IUPUI,H,76,64
2019,12,14,Detroit Mercy,Toledo,H,72,80
2020,2,13,Detroit Mercy,Youngstown St.,H,72,76
2020,1,25,Detroit Mercy,UIC,H,70,69
2020,1,5,Detroit Mercy,Wright St.,H,69,70
2020,2,21,Detroit Mercy,Green Bay,H,67,84
2020,1,3,Detroit Mercy,Northern Ky.,H,66,58
2020,2,15,Detroit Mercy,Cleveland St.,H,66,67
2020,1,31,Detroit Mercy,Oakland,H,64,77
2019,12,19,Detroit Mercy,Northeastern,H,61,74
2019,12,7,Detroit Mercy,Eastern Mich.,H,51,55
2019,11,24,Detroit Mercy,UC Irvine,N,86,74
2019,11,25,Detroit Mercy,Louisiana,N,62,81
2019,11,7,Drake,Kennesaw St.,H,86,55
2020,2,16,Drake,Evansville,H,85,80
2020,1,16,Drake,Illinois St.,H,84,74
2020,1,4,Drake,Indiana St.,H,80,76
